date,rate
0,33.04303279
2.093538958,34.14446721
3.984477371,31.94159836
6.078016329,26.65471311
8.104021772,22.24897541
10.19756073,22.02868852
12.22356617,28.63729508
14.31710513,36.56762295
16.41064409,40.09221311
18.43664953,38.55020492
20.53018849,34.3647541
22.55619393,32.16188525
24.64973289,32.60245902
26.74327185,30.39959016
28.70174378,26.875
30.79528273,23.35040984
32.82128818,19.82581967
34.91482713,20.26639344
36.94083258,26.65471311
39.03437154,35.46618852
41.12791049,38.10963115
43.15391594,37.22848361
45.24745489,32.60245902
47.27346034,33.70389344
49.36699929,36.34733607
51.46053825,33.92418033
53.35147667,30.61987705
55.44501562,25.99385246
57.47102107,21.80840164
59.56456002,21.58811475
61.59056547,29.51844262
63.68410442,37.88934426
65.77764338,42.07479508
67.80364883,38.55020492
69.89718778,36.56762295
71.92319323,40.3125
74.01673218,40.53278689
76.11027114,40.09221311
78.00120956,38.32991803
80.09474851,33.26331967
82.12075396,28.63729508
84.21429291,27.09528689
86.24029836,33.70389344
88.33383731,43.39651639
90.42737627,49.3442623
92.45338172,46.48053279
94.54692067,42.95594262
96.57292612,46.2602459
98.66646507,46.92110656
100.760004,46.70081967
102.6509424,43.61680328
104.7444814,38.32991803
106.7704868,31.72131148
108.8640258,31.06045082
110.8900312,37.44877049
112.9835702,47.58196721
115.0771092,53.30942623
117.1031146,50.88627049
119.1966536,48.02254098
121.222659,49.3442623
123.316198,53.30942623
125.4097369,52.42827869
127.3682088,50.22540984
129.4617478,45.37909836
131.4877533,38.10963115
133.5812922,35.68647541
135.6072977,41.8545082
137.7008366,52.64856557
139.7943756,57.27459016
141.820381,56.17315574
143.91392,53.52971311
145.9399254,55.07172131
148.0334644,55.51229508
150.1270033,55.2920082
152.0179417,53.52971311
154.1114807,47.58196721
156.1374861,40.75307377
158.2310251,37.44877049
160.2570305,43.61680328
162.3505695,54.19057377
164.4441085,61.01946721
166.4701139,59.91803279
168.5636529,56.39344262
170.5896583,56.61372951
172.6831973,61.68032787
174.7767362,58.81659836
176.6676746,55.73258197
178.7612136,46.48053279
180.787219,41.41393443
182.880758,38.99077869
184.9067634,44.7182377
187.0003024,53.97028689
189.0938413,59.47745902
191.1198468,58.37602459
193.2133857,55.2920082
195.2393912,57.05430328
197.3329301,57.27459016
199.4264691,55.73258197
201.3174075,53.52971311
203.4109465,46.2602459
205.4369519,40.97336066
207.5304909,39.43135246
209.5564963,46.2602459
211.6500353,57.49487705
213.7435742,62.34118852
215.7695797,61.01946721
217.8631186,57.93545082
219.8891241,58.81659836
221.982663,61.68032787
224.076202,59.25717213
226.0346739,57.27459016
228.1282129,51.76741803
230.1542183,44.27766393
232.2477573,40.75307377
234.2737627,46.03995902
236.3673017,57.05430328
238.4608406,63.44262295
240.4868461,60.79918033
242.580385,59.47745902
244.6063905,60.35860656
246.6999294,61.68032787
248.7934684,59.47745902
250.6844068,57.27459016
252.7779458,51.10655738
254.8039512,44.7182377
256.8974902,42.07479508
258.9234956,49.3442623
261.0170346,60.79918033
263.1105735,67.1875
265.136579,66.30635246
267.2301179,64.32377049
269.2561234,66.52663934
271.3496623,66.52663934
273.4432013,65.20491803
275.3341397,64.54405738
277.4276787,58.59631148
279.4536841,49.12397541
281.5472231,45.59938525
283.5732285,52.2079918
285.6667675,61.68032787
287.7603064,70.49180328
289.7863119,70.93237705
291.8798508,72.47438525
293.9058563,72.25409836
295.9993952,73.35553279
298.0929342,69.83094262
299.9838726,68.94979508
302.0774116,59.25717213
304.103417,50.66598361
306.196956,50.00512295
308.2229614,57.49487705
310.3165004,70.27151639
312.4100393,77.54098361
