date,rate
285.6954979,47.03125
287.8047049,53.75
289.913912,71.82112069
291.9550801,72.74784483
294.0642872,75.06465517
296.1054553,73.67456897
298.2146623,70.89439655
300.3238694,56.06681034
302.2289596,47.49461207
304.3381667,44.01939655
306.3793348,44.94612069
308.4885419,47.49461207
310.52971,55.14008621
312.6389171,65.33405172
314.7481241,81.55172414
316.7892922,82.94181034
318.8984993,76.91810345
320.9396674,75.29633621
323.0488745,75.75969828
325.1580815,64.40732759
327.1312107,54.4450431
329.2404178,48.18965517
331.2815859,51.66487069
333.3907929,53.98168103
335.4319611,61.85883621
337.5411681,72.74784483
339.6503752,86.6487069
341.6915433,87.34375
343.8007504,82.01508621
345.8419185,80.625
347.9511255,82.24676724
350.0603326,71.12607759
351.9654228,63.24892241
354.0746299,56.99353448
356.115798,62.32219828
358.2250051,61.1637931
360.2661732,67.1875
362.3753802,79.46659483
364.4845873,96.37931034
366.5257554,99.62284483
368.6349625,94.7575431
370.6761306,90.81896552
372.7853377,89.19719828
374.8945447,81.3200431
376.799635,71.12607759
378.908842,65.56573276
380.9500101,68.34590517
383.0592172,69.04094828
385.1003853,76.68642241
387.2095924,84.79525862
389.3187994,100.549569
391.3599676,105.8782328
393.4691746,102.4030172
395.5103427,101.7079741
397.6195498,102.4030172
399.7287568,91.05064655
401.6338471,79.69827586
403.7430541,77.84482759
405.7842223,73.90625
407.8934293,73.67456897
409.9345974,81.78340517
412.0438045,89.89224138
414.1530116,104.0247845
416.1941797,104.9515086
418.3033867,104.2564655
420.3445549,99.39116379
422.4537619,96.61099138
424.562969,84.56357759
426.5360982,77.14978448
428.6453052,67.1875
430.6864733,71.58943966
432.7956804,71.82112069
434.8368485,85.02693966
436.9460556,92.20905172
439.0552626,101.9396552
441.0964307,102.8663793
443.2056378,102.6346983
445.2468059,105.8782328
447.356013,105.6465517
449.46522,97.07435345
451.3703103,87.34375
453.4795173,78.30818966
455.5206855,81.08836207
457.6298925,83.17349138
459.6710606,93.13577586
461.7802677,100.549569
463.8894748,112.1336207
465.9306429,123.9493534
468.0398499,121.8642241
470.081018,121.169181
472.1902251,116.3038793
474.2994322,108.8900862
476.2045224,95.91594828
478.3137295,90.12392241
480.3548976,93.13577586
482.4641046,96.61099138
484.5052728,102.6346983
486.6144798,106.5732759
488.7236869,124.8760776
490.764855,126.9612069
492.8740621,126.7295259
494.9152302,126.7295259
497.0244372,124.8760776
499.1336443,115.3771552
501.0387345,104.0247845
503.1479416,95.91594828
505.1891097,99.62284483
507.2983168,97.53771552
509.3394849,104.7198276
511.4486919,111.4385776
513.557899,123.2543103
515.5990671,128.3512931
517.7082742,125.5711207
519.7494423,124.8760776
521.8586494,120.4741379
523.9678564,110.2801724
525.9409856,100.549569
528.0501927,94.0625
530.0913608,98.23275862
532.2005678,101.4762931
534.241736,109.3534483
536.350943,116.9989224
538.4601501,131.5948276
540.5013182,142.0204741
542.6105252,140.3987069
544.6516934,139.9353448
546.7609004,135.5334052
548.8701075,128.1196121
550.7751977,119.3157328
552.8844048,115.8405172
554.9255729,118.3890086
557.03478,116.0721983
559.0759481,119.5474138
561.1851551,127.65625
563.2943622,141.325431
565.3355303,142.2521552
567.4447374,140.862069
569.4859055,137.6185345
571.5951126,135.9967672
573.7043196,128.1196121
575.6094099,120.4741379
577.7186169,112.5969828
579.759785,118.8523707
581.8689921,118.3890086
583.9101602,126.2661638
586.0193673,132.7532328
588.1285743,148.044181
590.1697424,150.3609914
592.2789495,149.6659483
594.3201176,147.1174569
596.4293247,142.9471983
598.5385317,135.3017241
600.443622,126.9612069
602.552829,121.8642241
604.5939972,122.3275862
606.7032042,120.705819
608.7443723,129.9730603
610.8535794,134.606681
612.9627865,150.3609914
615.0039546,151.9827586
617.1131616,148.2758621
619.1543298,145.7273707
621.2635368,144.5689655
623.3727439,137.6185345
625.345873,124.1810345
627.4550801,124.8760776
629.4962482,126.7295259
631.6054553,123.9493534
633.6466234,129.2780172
635.7558305,142.0204741
637.8650375,156.8480603
639.9062056,157.7747845
642.0154127,154.53125
644.0565808,153.1411638
646.1657879,148.7392241
648.2749949,139.4719828
650.1800852,131.8265086
652.2892922,124.6443966
654.3304604,128.5829741
656.4396674,127.1928879
658.4808355,132.0581897
660.5900426,140.3987069
662.6992496,155.9213362
664.7404178,161.018319
666.8496248,156.1530172
668.8907929,150.8243534
671,144.5689655
673.1092071,132.5215517
