date,rate
0,20.27142857
2.791786744,11.36428571
5.313400576,43.92142857
8.10518732,93.37142857
10.80691643,51.90714286
13.59870317,25.8
16.30043228,43.92142857
19.09221902,51.90714286
21.88400576,77.09285714
24.58573487,49.75714286
27.37752161,23.95714286
30.07925072,20.57857143
32.87103746,33.78571429
35.66282421,42.38571429
38.27449568,66.03571429
41.06628242,113.95
43.76801153,55.28571429
46.55979827,27.33571429
49.26152738,56.82142857
52.05331412,65.42142857
54.84510086,95.82857143
57.54682997,76.78571429
60.33861671,19.96428571
63.04034582,21.80714286
65.83213256,39.00714286
68.62391931,51.90714286
71.14553314,82.92857143
73.93731988,115.7928571
76.63904899,62.65714286
79.43083573,48.83571429
82.13256484,63.27142857
84.92435159,59.27857143
87.71613833,90.60714286
90.41786744,70.33571429
93.20965418,38.08571429
95.91138329,39.92857143
98.70317003,50.67857143
101.4949568,54.97857143
104.0165706,71.87142857
106.8083573,120.7071429
109.5100865,74.94285714
112.3018732,47.3
115.0036023,64.80714286
117.795389,58.66428571
120.5871758,105.6571429
123.2889049,84.77142857
126.0806916,43
128.7824207,22.42142857
131.5742075,58.97142857
134.3659942,61.42857143
136.8876081,96.75
139.6793948,125.0071429
142.3811239,47.3
145.1729107,56.51428571
147.8746398,66.65
150.6664265,70.64285714
153.4582133,90.3
156.1599424,59.27857143
158.9517291,17.2
161.6534582,21.80714286
164.445245,49.45
167.2370317,51.29285714
169.8487032,66.34285714
172.6404899,116.4071429
175.342219,71.25714286
178.1340058,53.75
180.8357349,77.09285714
183.6275216,76.78571429
186.4193084,104.4285714
189.1210375,93.98571429
191.9128242,45.45714286
194.6145533,62.65714286
197.4063401,71.25714286
200.1981268,47.3
202.7197406,102.5857143
205.5115274,136.3714286
208.2132565,76.47857143
211.0050432,83.23571429
213.7067723,103.8142857
216.4985591,111.1857143
219.2903458,126.5428571
221.9920749,112.4142857
224.7838617,82.31428571
227.4855908,63.88571429
230.2773775,66.95714286
233.0691643,76.17142857
235.5907781,102.2785714
238.3825648,136.9857143
241.0842939,93.06428571
243.8760807,79.85714286
246.5778098,107.1928571
249.3695965,91.83571429
252.1613833,114.2571429
254.8631124,101.05
257.6548991,39.31428571
260.3566282,32.25
263.148415,49.75714286
265.9402017,69.10714286
268.4618156,102.8928571
271.2536023,143.7428571
273.9553314,84.77142857
276.7471182,84.15714286
279.4488473,110.8785714
282.240634,117.3285714
285.0324207,138.5214286
287.7341499,116.4071429
290.5259366,87.84285714
293.2276657,69.10714286
296.0194524,78.62857143
298.8112392,91.22142857
301.4229107,119.7857143
304.2146974,140.6714286
306.9164265,103.8142857
309.7082133,94.6
312.4099424,113.3357143
315.2017291,117.3285714
317.9935159,127.4642857
320.695245,113.3357143
323.4870317,94.90714286
326.1887608,92.14285714
328.9805476,76.47857143
331.7723343,97.36428571
334.2939481,105.35
337.0857349,144.3571429
339.787464,106.8857143
342.5792507,80.77857143
345.2809798,108.7285714
348.0727666,105.9642857
350.8645533,127.1571429
353.5662824,125.6214286
356.3580692,93.06428571
359.0597983,94.6
361.851585,101.6642857
364.6433718,105.9642857
367.1649856,130.5357143
369.9567723,147.4285714
372.6585014,100.1285714
375.4502882,93.37142857
378.1520173,101.3571429
380.943804,111.4928571
383.7355908,122.8571429
386.4373199,104.1214286
389.2291066,76.47857143
391.9308357,88.76428571
394.7226225,94.90714286
397.5144092,97.05714286
400.0360231,116.7142857
402.8278098,145.5857143
405.5295389,78.62857143
408.3213256,84.46428571
411.0230548,110.5714286
413.8148415,115.4857143
416.6066282,129
419.3083573,118.5571429
422.1001441,103.8142857
424.8018732,108.4214286
427.5936599,114.2571429
430.3854467,109.9571429
432.9971182,128.6928571
435.7889049,148.0428571
438.490634,89.99285714
441.2824207,90.60714286
443.9841499,100.4357143
446.7759366,107.8071429
449.5677233,123.7785714
452.2694524,108.1142857
455.0612392,85.07857143
457.7629683,87.53571429
460.554755,101.6642857
463.3465418,103.2
465.8681556,125.0071429
468.6599424,143.1285714
471.3616715,88.45714286
474.1534582,92.14285714
476.8551873,97.97857143
479.6469741,112.1071429
482.4387608,125.0071429
485.1404899,109.65
487.9322767,84.77142857
490.6340058,85.69285714
493.4257925,95.21428571
496.2175793,82.31428571
498.7391931,102.8928571
501.5309798,143.4357143
504.2327089,94.90714286
507.0244957,80.77857143
509.7262248,102.5857143
512.5180115,105.0428571
515.3097983,117.3285714
518.0115274,93.06428571
520.8033141,77.09285714
523.5050432,82.92857143
526.29683,85.07857143
529.0886167,108.4214286
531.6102305,129.9214286
534.4020173,142.8214286
537.1037464,86.92142857
539.8955331,83.85
542.5972622,99.82142857
545.389049,106.2714286
548.1808357,125.9285714
550.8825648,114.5642857
553.6743516,89.68571429
556.3760807,97.97857143
559.1678674,100.4357143
561.9596542,112.4142857
564.5713256,127.4642857
567.3631124,151.7285714
570.0648415,76.47857143
572.8566282,90.3
575.5583573,109.0357143
578.3501441,118.8642857
581.1419308,129.6142857
583.8436599,118.8642857
586.6354467,94.29285714
589.3371758,96.75
592.1289625,99.20714286
594.9207493,105.6571429
597.4423631,132.3785714
600.2341499,140.9785714
602.935879,104.1214286
605.7276657,77.70714286
608.4293948,97.97857143
611.2211816,100.4357143
614.0129683,117.6357143
616.7146974,114.5642857
619.5064841,89.37857143
622.2082133,89.07142857
625,100.1285714
627.7917867,109.3428571
630.3134006,125.0071429
630.3134006,215
