date,rate
328.7497465,40.3125
330.7878726,57.62182203
332.8939363,54.66101695
334.9320625,72.19809322
337.0381261,82.67478814
339.1441898,79.48622881
341.182316,67.41525424
343.2883796,47.37288136
345.3265058,39.85699153
347.4325695,38.26271186
349.5386331,33.93538136
351.4408842,37.12394068
353.5469479,50.56144068
355.585074,64.68220339
357.6911377,61.72139831
359.7292638,72.42584746
361.8353275,86.09110169
363.9413912,85.63559322
365.9795173,86.54661017
368.085581,60.58262712
370.1237072,41.67902542
372.2297708,37.35169492
374.3358345,36.89618644
376.2380856,39.62923729
378.3441493,50.1059322
380.3822754,68.55402542
382.4883391,65.82097458
384.5264652,75.61440678
386.6325289,84.2690678
388.7385926,84.2690678
390.7767187,74.93114407
392.8827824,45.09533898
394.9209085,34.39088983
397.0269722,37.35169492
399.1330359,35.75741525
401.035287,34.84639831
403.1413506,58.76059322
405.1794768,67.64300847
407.2855405,60.35487288
409.3236666,76.06991525
411.4297303,84.72457627
413.535794,88.36864407
415.5739201,79.48622881
417.6799838,61.26588983
419.7181099,49.19491525
421.8241736,43.04555085
423.9302373,37.35169492
425.9004259,40.54025424
428.0064896,47.37288136
430.0446157,61.03813559
432.1506794,59.89936441
434.1888055,76.06991525
436.2948692,87.22987288
438.4009329,83.35805085
440.439059,67.64300847
442.5451227,51.9279661
444.5832488,45.32309322
446.6893125,39.85699153
448.7953762,38.94597458
450.6976273,33.93538136
452.8036909,48.73940678
454.8418171,65.82097458
456.9478808,74.47563559
458.9860069,83.35805085
461.0920706,92.46822034
463.1981343,94.0625
465.2362604,94.0625
467.3423241,72.19809322
469.3804502,64.22669492
471.4865139,57.16631356
473.5925776,54.43326271
475.4948286,53.29449153
477.6008923,63.99894068
479.6390185,74.24788136
481.7450821,73.56461864
483.7832083,88.59639831
485.889272,92.01271186
487.9953356,97.7065678
490.0334618,93.83474576
492.1395255,71.05932203
494.1776516,60.58262712
496.2837153,57.16631356
498.3897789,53.52224576
500.29203,52.15572034
502.3980937,63.08792373
504.4362198,74.70338983
506.5422835,77.20868644
508.5804097,89.50741525
510.6864733,96.34004237
512.792537,95.42902542
514.8306632,90.4184322
516.9367268,74.47563559
518.974853,67.87076271
521.0809166,60.81038136
523.1869803,55.11652542
525.1571689,51.01694915
527.2632326,63.31567797
529.3013588,79.71398305
531.4074224,80.625
533.4455486,94.29025424
535.5516122,103.4004237
537.6576759,104.9947034
539.6958021,98.16207627
541.8018657,79.03072034
543.8399919,73.10911017
545.9460556,66.04872881
548.0521192,64.68220339
549.9543703,66.27648305
552.060434,82.21927966
554.0985601,93.37923729
556.2046238,88.36864407
558.2427499,104.5391949
560.3488136,112.282839
562.4548773,111.371822
564.4930034,102.717161
566.5990671,81.08050847
568.6371933,70.14830508
570.7432569,68.32627119
572.8493206,63.5434322
574.7515717,63.31567797
576.8576354,81.76377119
578.8957615,109.0942797
581.0018252,101.3506356
583.0399513,115.2436441
585.146015,120.4819915
587.2520787,121.8485169
589.2902048,112.5105932
591.3962685,93.60699153
593.4343946,78.8029661
595.5404583,70.8315678
597.646522,70.37605932
599.5487731,76.06991525
601.6548367,98.38983051
603.6929629,115.6991525
605.7990266,106.3612288
607.8371527,123.8983051
609.9432164,128.6811441
612.0492801,127.9978814
614.0874062,113.6493644
616.1934699,94.0625
618.231596,87.45762712
620.3376597,86.54661017
622.4437234,84.95233051
624.413912,84.04131356
626.5199757,108.4110169
628.5581018,119.5709746
630.6641655,115.9269068
632.7022916,129.3644068
634.8083553,135.9692797
636.914419,136.4247881
638.9525451,123.8983051
641.0586088,105.4502119
643.0967349,98.38983051
645.2027986,90.64618644
647.3088623,88.36864407
649.2111134,91.55720339
651.317177,106.8167373
653.3553032,121.8485169
655.4613669,125.0370763
657.499493,133.4639831
659.6055567,140.2966102
661.7116204,143.2574153
663.7497465,132.5529661
665.8558102,108.4110169
667.8939363,97.25105932
670,89.73516949
672.1060637,86.77436441
