date,rate
425.9825593,65.575
428.1200568,61.8125
430.2575542,50.25625
432.2571487,40.58125
434.3946461,30.6375
436.4631921,42.4625
438.6006895,38.96875
440.6692354,60.2
442.8067329,88.41875
444.9442304,77.4
447.0127763,67.1875
449.1502738,69.60625
451.2188197,73.1
453.3563172,71.21875
455.4938146,63.15625
457.4244575,52.40625
459.561955,30.1
461.6305009,49.45
463.7679984,47.56875
465.8365443,71.4875
467.9740418,87.6125
470.1115392,84.3875
472.1800852,85.73125
474.3175826,79.81875
476.3861286,74.7125
478.523626,68.2625
480.6611235,60.46875
482.5917664,42.73125
484.7292638,40.58125
486.7978098,52.1375
488.9353072,52.675
491.0038532,72.29375
493.1413506,82.2375
495.2788481,85.4625
497.347394,80.0875
499.4848915,75.7875
501.5534374,74.44375
503.6909349,70.68125
505.8284324,61.275
507.7590752,46.49375
509.8965727,34.9375
511.9651186,46.7625
514.1026161,42.73125
516.171162,58.5875
518.3086595,81.7
520.446157,77.66875
522.5147029,68.53125
524.6522004,66.65
526.7207463,66.91875
528.8582438,63.9625
530.9957412,51.0625
532.9953356,37.35625
535.1328331,25.8
537.201379,40.3125
539.3388765,41.3875
541.4074224,60.2
543.5449199,75.51875
545.6824174,74.98125
547.7509633,68.8
549.8884608,66.38125
551.9570067,62.08125
554.0945042,56.4375
556.2320016,46.49375
558.1626445,32.25
560.300142,26.06875
562.3686879,35.74375
564.5061854,33.05625
566.5747313,51.6
568.7122288,65.575
570.8497262,65.30625
572.9182722,56.975
575.0557696,59.125
577.1243156,58.85625
579.261813,58.05
581.3993105,48.64375
583.3299534,34.9375
585.4674508,20.9625
587.5359968,34.66875
589.6734942,31.44375
591.7420402,50.525
593.8795376,59.39375
596.0170351,64.5
598.085581,59.6625
600.2230785,58.5875
602.2916244,58.31875
604.4291219,53.2125
606.5666193,42.73125
608.4972622,29.5625
610.6347597,22.0375
612.7033056,29.5625
614.8408031,26.875
616.909349,45.41875
619.0468465,62.35
621.1843439,61.8125
623.2528899,59.125
625.3903873,61.275
627.4589333,61.00625
629.5964307,59.93125
631.7339282,51.6
633.7335226,33.325
635.8710201,26.875
637.939566,31.98125
640.0770635,33.8625
642.1456094,49.9875
644.2831069,68.8
646.4206043,70.68125
648.4891503,65.84375
650.6266477,63.69375
652.6951937,68.2625
654.8326911,61.54375
656.9701886,51.6
658.9008315,35.20625
661.0383289,23.65
663.1068749,37.0875
665.2443723,32.25
667.3129183,54.2875
669.4504157,72.83125
671.5879132,74.7125
673.6564591,71.21875
675.7939566,68.53125
677.8625025,64.76875
680,56.975
682.1374975,45.6875
682.1374975,215
