date,rate
343.2883796,53.16576087
345.3265058,50.82880435
347.4325695,63.68206522
349.5386331,68.94021739
351.4408842,85.88315217
353.5469479,80.625
355.585074,61.3451087
357.6911377,40.89673913
359.7292638,51.99728261
361.8353275,98.15217391
363.9413912,132.0380435
365.9795173,108.0842391
368.085581,60.76086957
370.1237072,43.81793478
372.2297708,51.99728261
374.3358345,63.68206522
376.2380856,72.44565217
378.3441493,79.45652174
380.3822754,66.60326087
382.4883391,39.72826087
384.5264652,40.3125
386.6325289,78.28804348
388.7385926,119.1847826
390.7767187,81.79347826
392.8827824,33.88586957
394.9209085,32.13315217
397.0269722,48.49184783
399.1330359,61.3451087
401.035287,64.26630435
403.1413506,80.04076087
405.1794768,54.91847826
407.2855405,23.95380435
409.3236666,46.73913043
411.4297303,105.7472826
413.535794,136.1277174
415.5739201,95.81521739
417.6799838,60.76086957
419.7181099,56.08695652
421.8241736,62.51358696
423.9302373,67.1875
425.9004259,75.36684783
428.0064896,66.60326087
430.0446157,44.98641304
432.1506794,19.86413043
434.1888055,27.45923913
436.2948692,46.1548913
438.4009329,80.04076087
440.439059,49.66032609
442.5451227,35.05434783
444.5832488,37.39130435
446.6893125,44.98641304
448.7953762,57.25543478
450.6976273,61.92934783
452.8036909,64.85054348
454.8418171,51.41304348
456.9478808,35.63858696
458.9860069,51.99728261
461.0920706,68.94021739
463.1981343,135.5434783
465.2362604,125.611413
467.3423241,68.94021739
469.3804502,56.67119565
471.4865139,57.83967391
473.5925776,66.01902174
475.4948286,70.69293478
477.6008923,69.52445652
479.6390185,42.64945652
481.7450821,22.78532609
483.7832083,44.98641304
485.889272,102.826087
487.9953356,123.8586957
490.0334618,89.97282609
492.1395255,50.82880435
494.1776516,46.73913043
496.2837153,53.16576087
498.3897789,60.17663043
500.29203,64.85054348
502.3980937,63.68206522
504.4362198,39.72826087
506.5422835,25.70652174
508.5804097,36.22282609
510.6864733,63.68206522
512.792537,114.5108696
514.8306632,93.47826087
516.9367268,49.66032609
518.974853,40.89673913
521.0809166,49.07608696
523.1869803,57.83967391
525.1571689,59.5923913
527.2632326,59.5923913
529.3013588,40.3125
531.4074224,22.78532609
533.4455486,46.1548913
535.5516122,85.88315217
537.6576759,133.7907609
539.6958021,102.826087
541.8018657,60.17663043
543.8399919,51.99728261
545.9460556,56.67119565
548.0521192,64.26630435
549.9543703,73.0298913
552.060434,71.86141304
554.0985601,42.06521739
556.2046238,29.79619565
558.2427499,45.57065217
560.3488136,103.9945652
562.4548773,127.9483696
564.4930034,83.54619565
566.5990671,50.82880435
568.6371933,45.57065217
570.7432569,58.42391304
572.8493206,61.92934783
574.7515717,66.01902174
576.8576354,71.27717391
578.8957615,56.67119565
581.0018252,32.7173913
583.0399513,61.3451087
585.146015,111.5896739
587.2520787,115.6793478
589.2902048,75.36684783
591.3962685,56.67119565
593.4343946,46.73913043
595.5404583,56.67119565
597.646522,71.86141304
599.5487731,74.7826087
601.6548367,79.45652174
603.6929629,59.5923913
605.7990266,29.21195652
607.8371527,53.16576087
609.9432164,102.2418478
612.0492801,138.4646739
614.0874062,103.9945652
616.1934699,60.17663043
618.231596,55.50271739
620.3376597,68.94021739
622.4437234,78.87228261
624.413912,75.36684783
626.5199757,80.625
628.5581018,53.75
630.6641655,40.89673913
632.7022916,59.5923913
634.8083553,109.2527174
636.914419,125.611413
638.9525451,78.87228261
641.0586088,55.50271739
643.0967349,51.99728261
645.2027986,57.25543478
647.3088623,71.86141304
649.2111134,80.04076087
651.317177,80.625
653.3553032,57.83967391
655.4613669,40.89673913
657.499493,50.82880435
659.6055567,80.625
661.7116204,122.6902174
663.7497465,88.2201087
665.8558102,56.08695652
667.8939363,50.24456522
670,56.08695652
672.1060637,63.68206522
